"","ID","timepoints","predict_log10N","model"
"1","Pseudomonas spp._Raw Chicken Breast_4_1_2",71.5330415689106,0.0359039626402233,"Cubic"
"2","Pseudomonas spp._Raw Chicken Breast_4_1_2",73.7613199849939,0.0687359866771628,"Cubic"
"3","Pseudomonas spp._Raw Chicken Breast_4_1_2",75.9895984010772,0.101445596195052,"Cubic"
"4","Pseudomonas spp._Raw Chicken Breast_4_1_2",78.2178768171605,0.134031936365824,"Cubic"
"5","Pseudomonas spp._Raw Chicken Breast_4_1_2",80.4461552332438,0.166494152361416,"Cubic"
"6","Pseudomonas spp._Raw Chicken Breast_4_1_2",82.6744336493271,0.198831389353763,"Cubic"
"7","Pseudomonas spp._Raw Chicken Breast_4_1_2",84.9027120654104,0.2310427925148,"Cubic"
"8","Pseudomonas spp._Raw Chicken Breast_4_1_2",87.1309904814937,0.263127507016463,"Cubic"
"9","Pseudomonas spp._Raw Chicken Breast_4_1_2",89.359268897577,0.295084678030687,"Cubic"
"10","Pseudomonas spp._Raw Chicken Breast_4_1_2",91.5875473136603,0.326913450729408,"Cubic"
"11","Pseudomonas spp._Raw Chicken Breast_4_1_2",93.8158257297436,0.358612970284562,"Cubic"
"12","Pseudomonas spp._Raw Chicken Breast_4_1_2",96.0441041458269,0.390182381868083,"Cubic"
"13","Pseudomonas spp._Raw Chicken Breast_4_1_2",98.2723825619102,0.421620830651907,"Cubic"
"14","Pseudomonas spp._Raw Chicken Breast_4_1_2",100.500660977994,0.45292746180797,"Cubic"
"15","Pseudomonas spp._Raw Chicken Breast_4_1_2",102.728939394077,0.484101420508207,"Cubic"
"16","Pseudomonas spp._Raw Chicken Breast_4_1_2",104.95721781016,0.515141851924553,"Cubic"
"17","Pseudomonas spp._Raw Chicken Breast_4_1_2",107.185496226243,0.546047901228944,"Cubic"
"18","Pseudomonas spp._Raw Chicken Breast_4_1_2",109.413774642327,0.576818713593316,"Cubic"
"19","Pseudomonas spp._Raw Chicken Breast_4_1_2",111.64205305841,0.607453434189603,"Cubic"
"20","Pseudomonas spp._Raw Chicken Breast_4_1_2",113.870331474493,0.637951208189742,"Cubic"
"21","Pseudomonas spp._Raw Chicken Breast_4_1_2",116.098609890577,0.668311180765667,"Cubic"
"22","Pseudomonas spp._Raw Chicken Breast_4_1_2",118.32688830666,0.698532497089314,"Cubic"
"23","Pseudomonas spp._Raw Chicken Breast_4_1_2",120.555166722743,0.728614302332619,"Cubic"
"24","Pseudomonas spp._Raw Chicken Breast_4_1_2",122.783445138827,0.758555741667517,"Cubic"
"25","Pseudomonas spp._Raw Chicken Breast_4_1_2",125.01172355491,0.788355960265944,"Cubic"
"26","Pseudomonas spp._Raw Chicken Breast_4_1_2",127.240001970993,0.818014103299835,"Cubic"
"27","Pseudomonas spp._Raw Chicken Breast_4_1_2",129.468280387076,0.847529315941125,"Cubic"
"28","Pseudomonas spp._Raw Chicken Breast_4_1_2",131.69655880316,0.87690074336175,"Cubic"
"29","Pseudomonas spp._Raw Chicken Breast_4_1_2",133.924837219243,0.906127530733646,"Cubic"
"30","Pseudomonas spp._Raw Chicken Breast_4_1_2",136.153115635326,0.935208823228747,"Cubic"
"31","Pseudomonas spp._Raw Chicken Breast_4_1_2",138.38139405141,0.964143766018989,"Cubic"
"32","Pseudomonas spp._Raw Chicken Breast_4_1_2",140.609672467493,0.992931504276308,"Cubic"
"33","Pseudomonas spp._Raw Chicken Breast_4_1_2",142.837950883576,1.02157118317264,"Cubic"
"34","Pseudomonas spp._Raw Chicken Breast_4_1_2",145.06622929966,1.05006194787992,"Cubic"
"35","Pseudomonas spp._Raw Chicken Breast_4_1_2",147.294507715743,1.07840294357008,"Cubic"
"36","Pseudomonas spp._Raw Chicken Breast_4_1_2",149.522786131826,1.10659331541506,"Cubic"
"37","Pseudomonas spp._Raw Chicken Breast_4_1_2",151.751064547909,1.13463220858679,"Cubic"
"38","Pseudomonas spp._Raw Chicken Breast_4_1_2",153.979342963993,1.16251876825722,"Cubic"
"39","Pseudomonas spp._Raw Chicken Breast_4_1_2",156.207621380076,1.19025213959827,"Cubic"
"40","Pseudomonas spp._Raw Chicken Breast_4_1_2",158.435899796159,1.21783146778187,"Cubic"
"41","Pseudomonas spp._Raw Chicken Breast_4_1_2",160.664178212243,1.24525589797998,"Cubic"
"42","Pseudomonas spp._Raw Chicken Breast_4_1_2",162.892456628326,1.27252457536452,"Cubic"
"43","Pseudomonas spp._Raw Chicken Breast_4_1_2",165.120735044409,1.29963664510742,"Cubic"
"44","Pseudomonas spp._Raw Chicken Breast_4_1_2",167.349013460493,1.32659125238062,"Cubic"
"45","Pseudomonas spp._Raw Chicken Breast_4_1_2",169.577291876576,1.35338754235606,"Cubic"
"46","Pseudomonas spp._Raw Chicken Breast_4_1_2",171.805570292659,1.38002466020568,"Cubic"
"47","Pseudomonas spp._Raw Chicken Breast_4_1_2",174.033848708743,1.4065017511014,"Cubic"
"48","Pseudomonas spp._Raw Chicken Breast_4_1_2",176.262127124826,1.43281796021517,"Cubic"
"49","Pseudomonas spp._Raw Chicken Breast_4_1_2",178.490405540909,1.45897243271892,"Cubic"
"50","Pseudomonas spp._Raw Chicken Breast_4_1_2",180.718683956992,1.48496431378458,"Cubic"
"51","Pseudomonas spp._Raw Chicken Breast_4_1_2",182.946962373076,1.51079274858409,"Cubic"
"52","Pseudomonas spp._Raw Chicken Breast_4_1_2",185.175240789159,1.53645688228939,"Cubic"
"53","Pseudomonas spp._Raw Chicken Breast_4_1_2",187.403519205242,1.56195586007241,"Cubic"
"54","Pseudomonas spp._Raw Chicken Breast_4_1_2",189.631797621326,1.58728882710508,"Cubic"
"55","Pseudomonas spp._Raw Chicken Breast_4_1_2",191.860076037409,1.61245492855935,"Cubic"
"56","Pseudomonas spp._Raw Chicken Breast_4_1_2",194.088354453492,1.63745330960714,"Cubic"
"57","Pseudomonas spp._Raw Chicken Breast_4_1_2",196.316632869576,1.6622831154204,"Cubic"
"58","Pseudomonas spp._Raw Chicken Breast_4_1_2",198.544911285659,1.68694349117106,"Cubic"
"59","Pseudomonas spp._Raw Chicken Breast_4_1_2",200.773189701742,1.71143358203105,"Cubic"
"60","Pseudomonas spp._Raw Chicken Breast_4_1_2",203.001468117825,1.73575253317231,"Cubic"
"61","Pseudomonas spp._Raw Chicken Breast_4_1_2",205.229746533909,1.75989948976677,"Cubic"
"62","Pseudomonas spp._Raw Chicken Breast_4_1_2",207.458024949992,1.78387359698637,"Cubic"
"63","Pseudomonas spp._Raw Chicken Breast_4_1_2",209.686303366075,1.80767400000305,"Cubic"
"64","Pseudomonas spp._Raw Chicken Breast_4_1_2",211.914581782159,1.83129984398875,"Cubic"
"65","Pseudomonas spp._Raw Chicken Breast_4_1_2",214.142860198242,1.85475027411538,"Cubic"
"66","Pseudomonas spp._Raw Chicken Breast_4_1_2",216.371138614325,1.8780244355549,"Cubic"
"67","Pseudomonas spp._Raw Chicken Breast_4_1_2",218.599417030409,1.90112147347924,"Cubic"
"68","Pseudomonas spp._Raw Chicken Breast_4_1_2",220.827695446492,1.92404053306033,"Cubic"
"69","Pseudomonas spp._Raw Chicken Breast_4_1_2",223.055973862575,1.94678075947011,"Cubic"
"70","Pseudomonas spp._Raw Chicken Breast_4_1_2",225.284252278659,1.96934129788051,"Cubic"
"71","Pseudomonas spp._Raw Chicken Breast_4_1_2",227.512530694742,1.99172129346347,"Cubic"
"72","Pseudomonas spp._Raw Chicken Breast_4_1_2",229.740809110825,2.01391989139093,"Cubic"
"73","Pseudomonas spp._Raw Chicken Breast_4_1_2",231.969087526908,2.03593623683481,"Cubic"
"74","Pseudomonas spp._Raw Chicken Breast_4_1_2",234.197365942992,2.05776947496707,"Cubic"
"75","Pseudomonas spp._Raw Chicken Breast_4_1_2",236.425644359075,2.07941875095962,"Cubic"
"76","Pseudomonas spp._Raw Chicken Breast_4_1_2",238.653922775158,2.10088320998441,"Cubic"
"77","Pseudomonas spp._Raw Chicken Breast_4_1_2",240.882201191242,2.12216199721337,"Cubic"
"78","Pseudomonas spp._Raw Chicken Breast_4_1_2",243.110479607325,2.14325425781844,"Cubic"
"79","Pseudomonas spp._Raw Chicken Breast_4_1_2",245.338758023408,2.16415913697155,"Cubic"
"80","Pseudomonas spp._Raw Chicken Breast_4_1_2",247.567036439492,2.18487577984464,"Cubic"
"81","Pseudomonas spp._Raw Chicken Breast_4_1_2",249.795314855575,2.20540333160965,"Cubic"
"82","Pseudomonas spp._Raw Chicken Breast_4_1_2",252.023593271658,2.2257409374385,"Cubic"
"83","Pseudomonas spp._Raw Chicken Breast_4_1_2",254.251871687741,2.24588774250314,"Cubic"
"84","Pseudomonas spp._Raw Chicken Breast_4_1_2",256.480150103825,2.2658428919755,"Cubic"
