"","ID","timepoints","predict_log10N","model"
"1","Tetraselmis tetrahele_ESAW_16_1_1",13.9169095221953,3.02228693875711,"Cubic"
"2","Tetraselmis tetrahele_ESAW_16_1_1",18.6240718394344,3.05739446174166,"Cubic"
"3","Tetraselmis tetrahele_ESAW_16_1_1",23.3312341566736,3.09189136933166,"Cubic"
"4","Tetraselmis tetrahele_ESAW_16_1_1",28.0383964739127,3.12578261709925,"Cubic"
"5","Tetraselmis tetrahele_ESAW_16_1_1",32.7455587911518,3.1590731606166,"Cubic"
"6","Tetraselmis tetrahele_ESAW_16_1_1",37.452721108391,3.19176795545585,"Cubic"
"7","Tetraselmis tetrahele_ESAW_16_1_1",42.1598834256301,3.22387195718916,"Cubic"
"8","Tetraselmis tetrahele_ESAW_16_1_1",46.8670457428692,3.25539012138868,"Cubic"
"9","Tetraselmis tetrahele_ESAW_16_1_1",51.5742080601084,3.28632740362656,"Cubic"
"10","Tetraselmis tetrahele_ESAW_16_1_1",56.2813703773475,3.31668875947497,"Cubic"
"11","Tetraselmis tetrahele_ESAW_16_1_1",60.9885326945867,3.34647914450605,"Cubic"
"12","Tetraselmis tetrahele_ESAW_16_1_1",65.6956950118258,3.37570351429195,"Cubic"
"13","Tetraselmis tetrahele_ESAW_16_1_1",70.4028573290649,3.40436682440483,"Cubic"
"14","Tetraselmis tetrahele_ESAW_16_1_1",75.1100196463041,3.43247403041684,"Cubic"
"15","Tetraselmis tetrahele_ESAW_16_1_1",79.8171819635432,3.46003008790014,"Cubic"
"16","Tetraselmis tetrahele_ESAW_16_1_1",84.5243442807823,3.48703995242688,"Cubic"
"17","Tetraselmis tetrahele_ESAW_16_1_1",89.2315065980215,3.51350857956921,"Cubic"
"18","Tetraselmis tetrahele_ESAW_16_1_1",93.9386689152606,3.53944092489928,"Cubic"
"19","Tetraselmis tetrahele_ESAW_16_1_1",98.6458312324997,3.56484194398926,"Cubic"
"20","Tetraselmis tetrahele_ESAW_16_1_1",103.352993549739,3.58971659241129,"Cubic"
"21","Tetraselmis tetrahele_ESAW_16_1_1",108.060155866978,3.61406982573752,"Cubic"
"22","Tetraselmis tetrahele_ESAW_16_1_1",112.767318184217,3.63790659954011,"Cubic"
"23","Tetraselmis tetrahele_ESAW_16_1_1",117.474480501456,3.66123186939122,"Cubic"
"24","Tetraselmis tetrahele_ESAW_16_1_1",122.181642818695,3.68405059086299,"Cubic"
"25","Tetraselmis tetrahele_ESAW_16_1_1",126.888805135935,3.70636771952758,"Cubic"
"26","Tetraselmis tetrahele_ESAW_16_1_1",131.595967453174,3.72818821095714,"Cubic"
"27","Tetraselmis tetrahele_ESAW_16_1_1",136.303129770413,3.74951702072384,"Cubic"
"28","Tetraselmis tetrahele_ESAW_16_1_1",141.010292087652,3.77035910439981,"Cubic"
"29","Tetraselmis tetrahele_ESAW_16_1_1",145.717454404891,3.79071941755721,"Cubic"
"30","Tetraselmis tetrahele_ESAW_16_1_1",150.42461672213,3.8106029157682,"Cubic"
"31","Tetraselmis tetrahele_ESAW_16_1_1",155.131779039369,3.83001455460493,"Cubic"
"32","Tetraselmis tetrahele_ESAW_16_1_1",159.838941356609,3.84895928963955,"Cubic"
"33","Tetraselmis tetrahele_ESAW_16_1_1",164.546103673848,3.86744207644422,"Cubic"
"34","Tetraselmis tetrahele_ESAW_16_1_1",169.253265991087,3.88546787059109,"Cubic"
"35","Tetraselmis tetrahele_ESAW_16_1_1",173.960428308326,3.90304162765232,"Cubic"
"36","Tetraselmis tetrahele_ESAW_16_1_1",178.667590625565,3.92016830320005,"Cubic"
"37","Tetraselmis tetrahele_ESAW_16_1_1",183.374752942804,3.93685285280644,"Cubic"
"38","Tetraselmis tetrahele_ESAW_16_1_1",188.081915260043,3.95310023204364,"Cubic"
"39","Tetraselmis tetrahele_ESAW_16_1_1",192.789077577282,3.96891539648381,"Cubic"
"40","Tetraselmis tetrahele_ESAW_16_1_1",197.496239894522,3.98430330169911,"Cubic"
"41","Tetraselmis tetrahele_ESAW_16_1_1",202.203402211761,3.99926890326167,"Cubic"
"42","Tetraselmis tetrahele_ESAW_16_1_1",206.910564529,4.01381715674367,"Cubic"
"43","Tetraselmis tetrahele_ESAW_16_1_1",211.617726846239,4.02795301771724,"Cubic"
"44","Tetraselmis tetrahele_ESAW_16_1_1",216.324889163478,4.04168144175455,"Cubic"
"45","Tetraselmis tetrahele_ESAW_16_1_1",221.032051480717,4.05500738442775,"Cubic"
"46","Tetraselmis tetrahele_ESAW_16_1_1",225.739213797956,4.06793580130898,"Cubic"
"47","Tetraselmis tetrahele_ESAW_16_1_1",230.446376115196,4.08047164797041,"Cubic"
"48","Tetraselmis tetrahele_ESAW_16_1_1",235.153538432435,4.09261987998419,"Cubic"
"49","Tetraselmis tetrahele_ESAW_16_1_1",239.860700749674,4.10438545292247,"Cubic"
"50","Tetraselmis tetrahele_ESAW_16_1_1",244.567863066913,4.11577332235741,"Cubic"
"51","Tetraselmis tetrahele_ESAW_16_1_1",249.275025384152,4.12678844386115,"Cubic"
"52","Tetraselmis tetrahele_ESAW_16_1_1",253.982187701391,4.13743577300586,"Cubic"
"53","Tetraselmis tetrahele_ESAW_16_1_1",258.68935001863,4.14772026536368,"Cubic"
"54","Tetraselmis tetrahele_ESAW_16_1_1",263.396512335869,4.15764687650676,"Cubic"
"55","Tetraselmis tetrahele_ESAW_16_1_1",268.103674653109,4.16722056200727,"Cubic"
"56","Tetraselmis tetrahele_ESAW_16_1_1",272.810836970348,4.17644627743736,"Cubic"
"57","Tetraselmis tetrahele_ESAW_16_1_1",277.517999287587,4.18532897836917,"Cubic"
"58","Tetraselmis tetrahele_ESAW_16_1_1",282.225161604826,4.19387362037486,"Cubic"
"59","Tetraselmis tetrahele_ESAW_16_1_1",286.932323922065,4.20208515902659,"Cubic"
"60","Tetraselmis tetrahele_ESAW_16_1_1",291.639486239304,4.20996854989651,"Cubic"
"61","Tetraselmis tetrahele_ESAW_16_1_1",296.346648556543,4.21752874855677,"Cubic"
"62","Tetraselmis tetrahele_ESAW_16_1_1",301.053810873782,4.22477071057953,"Cubic"
"63","Tetraselmis tetrahele_ESAW_16_1_1",305.760973191022,4.23169939153693,"Cubic"
