"","ID","timepoints","predict_log10N","model"
"1","Stenotrophomonas.maltophilia.1_TSB_15_1_0",1.83779268322645,-1.58231379355709,"Cubic"
"2","Stenotrophomonas.maltophilia.1_TSB_15_1_0",4.23673118547208,-1.54890679019551,"Cubic"
"3","Stenotrophomonas.maltophilia.1_TSB_15_1_0",6.63566968771771,-1.51614402332693,"Cubic"
"4","Stenotrophomonas.maltophilia.1_TSB_15_1_0",9.03460818996334,-1.48402020971587,"Cubic"
"5","Stenotrophomonas.maltophilia.1_TSB_15_1_0",11.433546692209,-1.45253006612682,"Cubic"
"6","Stenotrophomonas.maltophilia.1_TSB_15_1_0",13.8324851944546,-1.42166830932432,"Cubic"
"7","Stenotrophomonas.maltophilia.1_TSB_15_1_0",16.2314236967002,-1.39142965607288,"Cubic"
"8","Stenotrophomonas.maltophilia.1_TSB_15_1_0",18.6303621989459,-1.361808823137,"Cubic"
"9","Stenotrophomonas.maltophilia.1_TSB_15_1_0",21.0293007011915,-1.33280052728121,"Cubic"
"10","Stenotrophomonas.maltophilia.1_TSB_15_1_0",23.4282392034371,-1.30439948527001,"Cubic"
"11","Stenotrophomonas.maltophilia.1_TSB_15_1_0",25.8271777056828,-1.27660041386792,"Cubic"
"12","Stenotrophomonas.maltophilia.1_TSB_15_1_0",28.2261162079284,-1.24939802983946,"Cubic"
"13","Stenotrophomonas.maltophilia.1_TSB_15_1_0",30.625054710174,-1.22278704994913,"Cubic"
"14","Stenotrophomonas.maltophilia.1_TSB_15_1_0",33.0239932124197,-1.19676219096146,"Cubic"
"15","Stenotrophomonas.maltophilia.1_TSB_15_1_0",35.4229317146653,-1.17131816964095,"Cubic"
"16","Stenotrophomonas.maltophilia.1_TSB_15_1_0",37.8218702169109,-1.14644970275213,"Cubic"
"17","Stenotrophomonas.maltophilia.1_TSB_15_1_0",40.2208087191566,-1.12215150705949,"Cubic"
"18","Stenotrophomonas.maltophilia.1_TSB_15_1_0",42.6197472214022,-1.09841829932757,"Cubic"
"19","Stenotrophomonas.maltophilia.1_TSB_15_1_0",45.0186857236478,-1.07524479632087,"Cubic"
"20","Stenotrophomonas.maltophilia.1_TSB_15_1_0",47.4176242258934,-1.0526257148039,"Cubic"
"21","Stenotrophomonas.maltophilia.1_TSB_15_1_0",49.8165627281391,-1.03055577154119,"Cubic"
"22","Stenotrophomonas.maltophilia.1_TSB_15_1_0",52.2155012303847,-1.00902968329723,"Cubic"
"23","Stenotrophomonas.maltophilia.1_TSB_15_1_0",54.6144397326303,-0.98804216683656,"Cubic"
"24","Stenotrophomonas.maltophilia.1_TSB_15_1_0",57.013378234876,-0.967587938923678,"Cubic"
"25","Stenotrophomonas.maltophilia.1_TSB_15_1_0",59.4123167371216,-0.947661716323101,"Cubic"
"26","Stenotrophomonas.maltophilia.1_TSB_15_1_0",61.8112552393672,-0.928258215799345,"Cubic"
"27","Stenotrophomonas.maltophilia.1_TSB_15_1_0",64.2101937416129,-0.909372154116923,"Cubic"
"28","Stenotrophomonas.maltophilia.1_TSB_15_1_0",66.6091322438585,-0.890998248040348,"Cubic"
"29","Stenotrophomonas.maltophilia.1_TSB_15_1_0",69.0080707461041,-0.873131214334135,"Cubic"
"30","Stenotrophomonas.maltophilia.1_TSB_15_1_0",71.4070092483498,-0.855765769762798,"Cubic"
"31","Stenotrophomonas.maltophilia.1_TSB_15_1_0",73.8059477505954,-0.838896631090851,"Cubic"
"32","Stenotrophomonas.maltophilia.1_TSB_15_1_0",76.204886252841,-0.822518515082807,"Cubic"
"33","Stenotrophomonas.maltophilia.1_TSB_15_1_0",78.6038247550866,-0.806626138503181,"Cubic"
"34","Stenotrophomonas.maltophilia.1_TSB_15_1_0",81.0027632573323,-0.791214218116486,"Cubic"
"35","Stenotrophomonas.maltophilia.1_TSB_15_1_0",83.4017017595779,-0.776277470687237,"Cubic"
"36","Stenotrophomonas.maltophilia.1_TSB_15_1_0",85.8006402618235,-0.761810612979947,"Cubic"
"37","Stenotrophomonas.maltophilia.1_TSB_15_1_0",88.1995787640692,-0.747808361759131,"Cubic"
"38","Stenotrophomonas.maltophilia.1_TSB_15_1_0",90.5985172663148,-0.734265433789303,"Cubic"
"39","Stenotrophomonas.maltophilia.1_TSB_15_1_0",92.9974557685604,-0.721176545834976,"Cubic"
"40","Stenotrophomonas.maltophilia.1_TSB_15_1_0",95.3963942708061,-0.708536414660664,"Cubic"
"41","Stenotrophomonas.maltophilia.1_TSB_15_1_0",97.7953327730517,-0.696339757030882,"Cubic"
"42","Stenotrophomonas.maltophilia.1_TSB_15_1_0",100.194271275297,-0.684581289710143,"Cubic"
"43","Stenotrophomonas.maltophilia.1_TSB_15_1_0",102.593209777543,-0.673255729462961,"Cubic"
"44","Stenotrophomonas.maltophilia.1_TSB_15_1_0",104.992148279789,-0.66235779305385,"Cubic"
"45","Stenotrophomonas.maltophilia.1_TSB_15_1_0",107.391086782034,-0.651882197247325,"Cubic"
"46","Stenotrophomonas.maltophilia.1_TSB_15_1_0",109.79002528428,-0.641823658807899,"Cubic"
"47","Stenotrophomonas.maltophilia.1_TSB_15_1_0",112.188963786525,-0.632176894500086,"Cubic"
"48","Stenotrophomonas.maltophilia.1_TSB_15_1_0",114.587902288771,-0.6229366210884,"Cubic"
"49","Stenotrophomonas.maltophilia.1_TSB_15_1_0",116.986840791017,-0.614097555337355,"Cubic"
"50","Stenotrophomonas.maltophilia.1_TSB_15_1_0",119.385779293262,-0.605654414011466,"Cubic"
"51","Stenotrophomonas.maltophilia.1_TSB_15_1_0",121.784717795508,-0.597601913875245,"Cubic"
"52","Stenotrophomonas.maltophilia.1_TSB_15_1_0",124.183656297754,-0.589934771693207,"Cubic"
"53","Stenotrophomonas.maltophilia.1_TSB_15_1_0",126.582594799999,-0.582647704229866,"Cubic"
"54","Stenotrophomonas.maltophilia.1_TSB_15_1_0",128.981533302245,-0.575735428249737,"Cubic"
"55","Stenotrophomonas.maltophilia.1_TSB_15_1_0",131.380471804491,-0.569192660517332,"Cubic"
"56","Stenotrophomonas.maltophilia.1_TSB_15_1_0",133.779410306736,-0.563014117797165,"Cubic"
"57","Stenotrophomonas.maltophilia.1_TSB_15_1_0",136.178348808982,-0.557194516853752,"Cubic"
"58","Stenotrophomonas.maltophilia.1_TSB_15_1_0",138.577287311227,-0.551728574451605,"Cubic"
"59","Stenotrophomonas.maltophilia.1_TSB_15_1_0",140.976225813473,-0.54661100735524,"Cubic"
"60","Stenotrophomonas.maltophilia.1_TSB_15_1_0",143.375164315719,-0.541836532329169,"Cubic"
"61","Stenotrophomonas.maltophilia.1_TSB_15_1_0",145.774102817964,-0.537399866137906,"Cubic"
"62","Stenotrophomonas.maltophilia.1_TSB_15_1_0",148.17304132021,-0.533295725545966,"Cubic"
"63","Stenotrophomonas.maltophilia.1_TSB_15_1_0",150.571979822456,-0.529518827317863,"Cubic"
"64","Stenotrophomonas.maltophilia.1_TSB_15_1_0",152.970918324701,-0.526063888218111,"Cubic"
"65","Stenotrophomonas.maltophilia.1_TSB_15_1_0",155.369856826947,-0.522925625011222,"Cubic"
"66","Stenotrophomonas.maltophilia.1_TSB_15_1_0",157.768795329192,-0.520098754461713,"Cubic"
"67","Stenotrophomonas.maltophilia.1_TSB_15_1_0",160.167733831438,-0.517577993334096,"Cubic"
"68","Stenotrophomonas.maltophilia.1_TSB_15_1_0",162.566672333684,-0.515358058392885,"Cubic"
"69","Stenotrophomonas.maltophilia.1_TSB_15_1_0",164.965610835929,-0.513433666402595,"Cubic"
"70","Stenotrophomonas.maltophilia.1_TSB_15_1_0",167.364549338175,-0.511799534127739,"Cubic"
"71","Stenotrophomonas.maltophilia.1_TSB_15_1_0",169.763487840421,-0.510450378332831,"Cubic"
