"","ID","timepoints","predict_log10N","model"
"1","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",1.19291527046431,0.250189644652578,"Cubic"
"2","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",3.71355581160948,0.253464770942413,"Cubic"
"3","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",6.23419635275466,0.25675273680392,"Cubic"
"4","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",8.75483689389983,0.260053229397401,"Cubic"
"5","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",11.275477435045,0.26336593588316,"Cubic"
"6","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",13.7961179761902,0.266690543421498,"Cubic"
"7","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",16.3167585173354,0.270026739172716,"Cubic"
"8","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",18.8373990584805,0.273374210297117,"Cubic"
"9","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",21.3580395996257,0.276732643955004,"Cubic"
"10","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",23.8786801407709,0.280101727306677,"Cubic"
"11","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",26.3993206819161,0.28348114751244,"Cubic"
"12","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",28.9199612230612,0.286870591732595,"Cubic"
"13","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",31.4406017642064,0.290269747127442,"Cubic"
"14","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",33.9612423053516,0.293678300857286,"Cubic"
"15","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",36.4818828464968,0.297095940082426,"Cubic"
"16","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",39.0025233876419,0.300522351963167,"Cubic"
"17","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",41.5231639287871,0.303957223659809,"Cubic"
"18","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",44.0438044699323,0.307400242332655,"Cubic"
"19","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",46.5644450110774,0.310851095142007,"Cubic"
"20","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",49.0850855522226,0.314309469248166,"Cubic"
"21","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",51.6057260933678,0.317775051811436,"Cubic"
"22","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",54.126366634513,0.321247529992118,"Cubic"
"23","Oscillatoria agardhii StrainCYA 128_Z8_25_1_7",56.6470071756581,0.324726590950514,"Cubic"
