"","ID","timepoints","predict_log10N","model"
"1","Staphylococcus spp._Raw Chicken Breast_2_1_2",98.9247311827957,0.0244386543302554,"Cubic"
"2","Staphylococcus spp._Raw Chicken Breast_2_1_2",101.275193170152,0.0290955098936017,"Cubic"
"3","Staphylococcus spp._Raw Chicken Breast_2_1_2",103.625655157508,0.0340704323121287,"Cubic"
"4","Staphylococcus spp._Raw Chicken Breast_2_1_2",105.976117144864,0.0393601046510846,"Cubic"
"5","Staphylococcus spp._Raw Chicken Breast_2_1_2",108.32657913222,0.0449612099757182,"Cubic"
"6","Staphylococcus spp._Raw Chicken Breast_2_1_2",110.677041119576,0.0508704313512776,"Cubic"
"7","Staphylococcus spp._Raw Chicken Breast_2_1_2",113.027503106933,0.0570844518430113,"Cubic"
"8","Staphylococcus spp._Raw Chicken Breast_2_1_2",115.377965094289,0.0635999545161677,"Cubic"
"9","Staphylococcus spp._Raw Chicken Breast_2_1_2",117.728427081645,0.0704136224359954,"Cubic"
"10","Staphylococcus spp._Raw Chicken Breast_2_1_2",120.078889069001,0.0775221386677425,"Cubic"
"11","Staphylococcus spp._Raw Chicken Breast_2_1_2",122.429351056357,0.0849221862766575,"Cubic"
"12","Staphylococcus spp._Raw Chicken Breast_2_1_2",124.779813043713,0.0926104483279892,"Cubic"
"13","Staphylococcus spp._Raw Chicken Breast_2_1_2",127.130275031069,0.100583607886986,"Cubic"
"14","Staphylococcus spp._Raw Chicken Breast_2_1_2",129.480737018425,0.108838348018895,"Cubic"
"15","Staphylococcus spp._Raw Chicken Breast_2_1_2",131.831199005782,0.117371351788966,"Cubic"
"16","Staphylococcus spp._Raw Chicken Breast_2_1_2",134.181660993138,0.126179302262448,"Cubic"
"17","Staphylococcus spp._Raw Chicken Breast_2_1_2",136.532122980494,0.135258882504587,"Cubic"
"18","Staphylococcus spp._Raw Chicken Breast_2_1_2",138.88258496785,0.144606775580634,"Cubic"
"19","Staphylococcus spp._Raw Chicken Breast_2_1_2",141.233046955206,0.154219664555835,"Cubic"
"20","Staphylococcus spp._Raw Chicken Breast_2_1_2",143.583508942562,0.164094232495441,"Cubic"
"21","Staphylococcus spp._Raw Chicken Breast_2_1_2",145.933970929918,0.174227162464699,"Cubic"
"22","Staphylococcus spp._Raw Chicken Breast_2_1_2",148.284432917275,0.184615137528857,"Cubic"
"23","Staphylococcus spp._Raw Chicken Breast_2_1_2",150.634894904631,0.195254840753164,"Cubic"
"24","Staphylococcus spp._Raw Chicken Breast_2_1_2",152.985356891987,0.206142955202868,"Cubic"
"25","Staphylococcus spp._Raw Chicken Breast_2_1_2",155.335818879343,0.217276163943219,"Cubic"
"26","Staphylococcus spp._Raw Chicken Breast_2_1_2",157.686280866699,0.228651150039463,"Cubic"
"27","Staphylococcus spp._Raw Chicken Breast_2_1_2",160.036742854055,0.24026459655685,"Cubic"
"28","Staphylococcus spp._Raw Chicken Breast_2_1_2",162.387204841411,0.252113186560628,"Cubic"
"29","Staphylococcus spp._Raw Chicken Breast_2_1_2",164.737666828768,0.264193603116046,"Cubic"
"30","Staphylococcus spp._Raw Chicken Breast_2_1_2",167.088128816124,0.276502529288351,"Cubic"
"31","Staphylococcus spp._Raw Chicken Breast_2_1_2",169.43859080348,0.289036648142793,"Cubic"
"32","Staphylococcus spp._Raw Chicken Breast_2_1_2",171.789052790836,0.301792642744619,"Cubic"
"33","Staphylococcus spp._Raw Chicken Breast_2_1_2",174.139514778192,0.314767196159078,"Cubic"
